shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
Q240071,40.6893777712,-73.8442634626,290001
Q240071,40.6893996302,-73.8441902122,290002
Q240071,40.6894078205,-73.8441577402,290003
Q240071,40.6897929482,-73.842772175,290004
Q240071,40.6899262452,-73.8422987659,290005
Q240071,40.6899262452,-73.8422987659,300001
Q240071,40.6902400838,-73.8411823511,300002
Q240071,40.6902400838,-73.8411823511,310001
Q240071,40.6902791427,-73.8410437905,310002
Q240071,40.690784454,-73.8392648514,310003
Q240071,40.69091064,-73.8388199324,310004
Q240071,40.69091064,-73.8388199324,320001
Q240071,40.6910329999,-73.8383880025,320002
Q240071,40.6912842788,-73.8375075344,320003
Q240071,40.691409379,-73.8370759536,320004
Q240071,40.691409379,-73.8370759536,330001
Q240071,40.6915383008,-73.836630659,330002
Q240071,40.6917895559,-73.8357429656,330003
Q240071,40.692073674,-73.8348083059,330004
Q240071,40.6922214184,-73.8342883109,330005
Q240071,40.6922214184,-73.8342883109,340001
Q240071,40.6923413055,-73.8338664672,340002
Q240071,40.692592555,-73.8329895708,340003
Q240071,40.6928273819,-73.8321487698,340004
Q240071,40.6929404335,-73.8317503752,340005
Q240071,40.6929404335,-73.8317503752,350001
Q240071,40.6930649526,-73.831311562,350002
Q240071,40.6932943148,-73.8304960057,350003
Q240071,40.6935291501,-73.8296732175,350004
Q240071,40.6936293581,-73.8293188418,350005
Q240071,40.6936293581,-73.8293188418,360001
Q240071,40.6937639688,-73.8288432113,360002
Q240071,40.6940042171,-73.827977124,360003
Q240071,40.6940976909,-73.82752828,360004
Q240071,40.6940976909,-73.82752828,370001
Q240071,40.6942249529,-73.8269163495,370002
Q240071,40.6944511247,-73.8258267046,370003
Q240071,40.6945301217,-73.825429821,370004
Q240071,40.6945579683,-73.8253309394,370005
Q240071,40.6945579683,-73.8253309394,380001
Q240071,40.6947157623,-73.8247694065,380002
Q240071,40.6950133548,-73.8237300439,380003
Q240071,40.6951340205,-73.8233041946,380004
Q240071,40.6951340205,-73.8233041946,390001
Q240071,40.6952699721,-73.8228242102,390002
Q240071,40.6952699721,-73.8228242102,390003
Q240071,40.6952699721,-73.8228242102,400001
Q240071,40.6957695455,-73.8210666518,400002
Q240071,40.6958350662,-73.8208392837,400003
Q240071,40.695862233,-73.8206588992,400004
Q240071,40.6958561922,-73.8203055051,400005
Q240071,40.6957981184,-73.8200279823,400006
Q240071,40.6957260885,-73.8196026426,400007
Q240071,40.6957173734,-73.8192961374,400008
Q240071,40.6957390765,-73.8191337986,400009
Q240071,40.6958100375,-73.8188775641,400010
Q240071,40.6959445686,-73.8183788172,400011
Q240071,40.6959445686,-73.8183788172,410001
Q240071,40.6960856473,-73.8178562492,410002
Q240071,40.6963313081,-73.8169936833,410003
Q240071,40.6963722528,-73.8168511238,410004
Q240071,40.6963722528,-73.8168511238,420001
Q240071,40.6965687858,-73.8161671963,420002
Q240071,40.6968117123,-73.8153190506,420003
Q240071,40.6969186915,-73.8149357667,420004
Q240071,40.6969186915,-73.8149357667,430001
Q240071,40.6970900759,-73.814322942,430002
Q240071,40.6971307931,-73.8140415373,430003
Q240071,40.6971938001,-73.8139656293,430004
Q240071,40.6972091766,-73.8132912079,430005
Q240071,40.6978989806,-73.8138266207,430006
Q240071,40.6979292021,-73.813844568,430007
Q240071,40.6980116148,-73.813887614,430008
Q240071,40.6983742605,-73.8140957708,430009
Q240071,40.6984044761,-73.814110112,430010
Q240071,40.6984841381,-73.81414956,430011
Q240071,40.6985802744,-73.8141925685,430012
Q240071,40.698662148,-73.8139020267,430013
Q240071,40.698662148,-73.8139020267,440001
Q240071,40.6988641002,-73.8131855943,440002
Q240071,40.6991097317,-73.8123265816,440003
Q240071,40.699352624,-73.8114747832,440004
Q240071,40.6996009638,-73.8106013245,440005
Q240071,40.6996869276,-73.8102999428,440006
Q240071,40.6996869276,-73.8102999428,450001
Q240071,40.6998493029,-73.8097314657,450002
Q240071,40.7000130568,-73.8091683915,450003
Q240071,40.7001743628,-73.8087856447,450004
Q240071,40.7002592644,-73.8086736007,450005
Q240071,40.7004042684,-73.8083918795,450006
Q240071,40.7004698542,-73.80821858,450007
Q240071,40.7005153687,-73.808024781,450008
Q240071,40.7005153687,-73.808024781,460001
Q240071,40.7005815949,-73.8077422026,460002
Q240071,40.7006468539,-73.8073741525,460003
Q240071,40.700775096,-73.8069193636,460004
Q240071,40.700805022,-73.806760591,460005
Q240071,40.7008919506,-73.8062229703,460006
Q240071,40.7009383138,-73.8060461168,460007
Q240071,40.7011593174,-73.8052628598,460008
Q240071,40.7012758392,-73.8048614741,460009
Q240071,40.7012758392,-73.8048614741,470001
Q240071,40.7014212848,-73.8043604619,470002
Q240071,40.7014593187,-73.8041295322,470003
Q240071,40.7017370977,-73.8028483915,470004
Q240071,40.7018516228,-73.8024080533,470005
Q240071,40.7019347175,-73.8020467904,470006
Q240071,40.7019347175,-73.8020467904,480001
Q240071,40.7019687731,-73.801899181,480002
Q240071,40.7020041009,-73.801693502,480003
Q240071,40.7024104995,-73.8002063802,480004
Q240071,40.7024731339,-73.7999212721,480005
Q240071,40.7025275458,-73.7996434013,480006
Q240071,40.702535554,-73.7995135399,480007
Q240071,40.7025953539,-73.7991779468,480008
Q240071,40.7026691333,-73.7988322124,480009
Q240071,40.7026691333,-73.7988322124,490001
Q240071,40.702731476,-73.7985391681,490002
Q240071,40.7027394955,-73.7984165194,490003
Q240071,40.7027474834,-73.7982758377,490004
Q240071,40.7030336603,-73.7971244605,490005
Q240071,40.7032461646,-73.7962257629,490006
Q240071,40.7032925891,-73.7960921756,490007
Q240071,40.7033417517,-73.795954973,490008
Q240071,40.7034205017,-73.7956315771,490009
Q240071,40.7034205017,-73.7956315771,500001
Q240071,40.7036632849,-73.794633954,500002
Q240071,40.7039776098,-73.7938936183,500003
Q240071,40.704032324,-73.7937924623,500004
Q240071,40.7042592586,-73.7933012511,500005
Q240071,40.7044231332,-73.7928499062,500006
Q240071,40.7044971497,-73.7926462585,500007
Q240072,40.6924727107,-73.9279661444,10001
Q240072,40.692562201,-73.9279837173,10002
Q240072,40.6925921695,-73.9276266864,10003
Q240072,40.6926030736,-73.9275076751,10004
Q240072,40.6924327165,-73.927219738,10005
Q240072,40.6924327165,-73.927219738,20001
Q240072,40.6923447903,-73.927071626,20002
Q240072,40.6920013002,-73.9264517674,20003
Q240072,40.691927104,-73.9263148209,20004
Q240072,40.6914902017,-73.9255616527,20005
Q240072,40.6913665589,-73.9253634619,20006
Q240072,40.6913665589,-73.9253634619,20007
Q240072,40.6913665589,-73.9253634619,30001
Q240072,40.690830697,-73.9243940611,30002
Q240072,40.6907674963,-73.9242859544,30003
Q240072,40.690399274,-73.9236445175,30004
Q240072,40.6901217361,-73.923168855,30005
Q240072,40.6899494293,-73.9228549794,30006
Q240072,40.6899494293,-73.9228549794,40001
Q240072,40.6899238718,-73.9228084928,40002
Q240072,40.689489701,-73.9220697905,40003
Q240072,40.6890719767,-73.9213058374,40004
Q240072,40.6890170198,-73.921215756,40005
Q240072,40.6888713718,-73.9209599131,40006
Q240072,40.688635039,-73.9205491285,40007
Q240072,40.6882558042,-73.9198897169,40008
Q240072,40.6882090879,-73.9198104453,40009
Q240072,40.6880436498,-73.9195192956,40010
Q240072,40.6880436498,-73.9195192956,50001
Q240072,40.6877831245,-73.9190609541,50002
Q240072,40.6876264773,-73.9187834994,50003
Q240072,40.6873571433,-73.9182934438,50004
Q240072,40.6872114939,-73.9180448252,50005
Q240072,40.6870026293,-73.9176772961,50006
Q240072,40.6869284303,-73.9175511868,50007
Q240072,40.686872367,-73.9174535406,50008
Q240072,40.686872367,-73.9174535406,60001
Q240072,40.6864969599,-73.9167981256,60002
Q240072,40.6863897784,-73.9166107624,60003
Q240072,40.6860709741,-73.9160450673,60004
Q240072,40.6857604172,-73.9155010011,60005
Q240072,40.6856449807,-73.9152884129,60006
Q240072,40.6855103102,-73.9150484468,60007
Q240072,40.6855103102,-73.9150484468,70001
Q240072,40.6853151748,-73.9147011105,70002
Q240072,40.6852272219,-73.9145389689,70003
Q240072,40.6847984846,-73.9137967598,70004
Q240072,40.684520895,-73.9133067557,70005
Q240072,40.6843801767,-73.9130599549,70006
Q240072,40.6843801767,-73.9130599549,80001
Q240072,40.6843669841,-73.9130365357,80002
Q240072,40.6839354758,-73.912272716,80003
Q240072,40.6838915018,-73.9121970568,80004
Q240072,40.6835039651,-73.9115125117,80005
Q240072,40.6832791313,-73.9111079076,80006
Q240072,40.6832791313,-73.9111079076,90001
Q240072,40.6830916768,-73.9107703191,90002
Q240072,40.6826849042,-73.9100677889,90003
Q240072,40.6824947044,-73.909733455,90004
Q240072,40.6824947044,-73.909733455,100001
Q240072,40.68223414,-73.9092751899,100002
Q240072,40.6821049624,-73.9090554314,100003
Q240072,40.6819922729,-73.9088608896,100004
Q240072,40.6818026094,-73.9085150244,100005
Q240072,40.6817083334,-73.9083511054,100006
Q240072,40.6817083334,-73.9083511054,110001
Q240072,40.6813765778,-73.9077728883,110002
Q240072,40.6809477879,-73.9070199493,110003
Q240072,40.6807663912,-73.9067209534,110004
Q240072,40.680505281,-73.9062814608,110005
Q240072,40.6802603815,-73.905864302,110006
Q240072,40.6802603815,-73.905864302,120001
Q240072,40.6801397174,-73.905658245,120002
Q240072,40.6800737572,-73.9055537826,120003
Q240072,40.6800077911,-73.9054421097,120004
Q240072,40.6796367065,-73.9047864629,120005
Q240072,40.6795102591,-73.9045595071,120006
Q240072,40.6792216328,-73.9040479643,120007
Q240072,40.6790325104,-73.903710058,120008
Q240072,40.6790325104,-73.903710058,130001
Q240072,40.6788972649,-73.9034679767,130002
Q240072,40.6788287243,-73.9035618138,130003
Q240072,40.6787738743,-73.9036159726,130004
Q240072,40.6786942761,-73.9036160877,130005
Q240072,40.6784469195,-73.9035529922,130006
Q240072,40.6784469195,-73.9035529922,140001
Q240072,40.6779914647,-73.9034368406,140002
Q240072,40.67793653,-73.9033900518,140003
Q240072,40.6778678291,-73.9032928096,140004
Q240072,40.6778622546,-73.9031918707,140005
Q240072,40.6778539445,-73.9031017515,140006
Q240072,40.6778181379,-73.9029539884,140007
Q240072,40.677793362,-73.9028674985,140008
Q240072,40.6777740969,-73.9028062374,140009
Q240072,40.6776915587,-73.9025756223,140010
Q240072,40.6776035245,-73.9023378053,140011
Q240072,40.6775787665,-73.9022729474,140012
Q240072,40.6772348397,-73.901300043,140013
Q240072,40.6771935165,-73.9011234487,140014
Q240072,40.6769710354,-73.9009435185,140015
Q240072,40.6768145712,-73.9009293301,140016
Q240072,40.6766415608,-73.9008250368,140017
Q240072,40.6764878818,-73.9008577119,140018
Q240072,40.676808324,-73.9000532775,140019
Q240072,40.6768220165,-73.900017205,140020
Q240072,40.6769069507,-73.899840423,140021
Q240072,40.6771236651,-73.8993854805,140022
Q240072,40.6771236651,-73.8993854805,150001
Q240072,40.6771699668,-73.8992884304,150002
Q240072,40.6772411696,-73.8991044569,150003
Q240072,40.6773644182,-73.8988014317,150004
Q240072,40.6775781032,-73.8983396374,150005
Q240072,40.6776794842,-73.8981411946,150006
Q240072,40.6781619707,-73.8974734834,150007
Q240072,40.6772614782,-73.8972405286,150008
Q240072,40.677220297,-73.8972297765,150009
Q240072,40.67720657,-73.8972261924,150010
Q240072,40.6771900982,-73.8972226126,150011
Q240072,40.677148917,-73.8972118604,150012
Q240072,40.6758036747,-73.8968714455,150013
Q240072,40.675666404,-73.8968356065,150014
Q240072,40.675706342,-73.8963791348,150015
Q240072,40.675706342,-73.8963791348,160001
Q240072,40.6757560555,-73.895808004,160002
Q240072,40.6758458032,-73.894895763,160003
Q240072,40.6758904571,-73.894502011,160004
Q240072,40.6758904571,-73.894502011,170001
Q240072,40.675951989,-73.8939582575,170002
Q240072,40.6760801555,-73.89305316,170003
Q240072,40.6761357899,-73.8926676795,170004
Q240072,40.6761357899,-73.8926676795,180001
Q240072,40.6762110597,-73.8921480547,180002
Q240072,40.6763611768,-73.8912501248,180003
Q240072,40.6764062335,-73.8910048996,180004
Q240072,40.6764062335,-73.8910048996,190001
Q240072,40.6765250143,-73.8903557734,190002
Q240072,40.6767053169,-73.8894649956,190003
Q240072,40.6767900212,-73.8890664814,190004
Q240072,40.6767900212,-73.8890664814,200001
Q240072,40.6768938503,-73.8885778043,200002
Q240072,40.6770878841,-73.8877086249,200003
Q240072,40.6772636464,-73.8869667355,200004
Q240072,40.6772636464,-73.8869667355,210001
Q240072,40.6772928938,-73.8868430269,210002
Q240072,40.6775007133,-73.8860495234,210003
Q240072,40.6777140204,-73.8852596108,210004
Q240072,40.6779355564,-73.8844696789,210005
Q240072,40.6780009262,-73.8842406317,210006
Q240072,40.6780009262,-73.8842406317,220001
Q240072,40.6780230808,-73.8841630802,220002
Q240072,40.6781625801,-73.8836833374,220003
Q240072,40.6784142059,-73.88280321,220004
Q240072,40.6785222379,-73.8824244651,220005
Q240072,40.6785222379,-73.8824244651,230001
Q240072,40.6786630876,-73.8819302915,230002
Q240072,40.6789174373,-73.8810429354,230003
Q240072,40.67903257,-73.8806353295,230004
Q240072,40.67903257,-73.8806353295,240001
Q240072,40.6790487042,-73.8805776156,240002
Q240072,40.6791717688,-73.8801447566,240003
Q240072,40.6794233675,-73.8792646026,240004
Q240072,40.6796470547,-73.8784713817,240005
Q240072,40.6796470547,-73.8784713817,250001
Q240072,40.6796776814,-73.8783628048,250002
Q240072,40.6799292588,-73.8774754267,250003
Q240072,40.6801206801,-73.8768080809,250004
Q240072,40.6801643452,-73.8765736509,250005
Q240072,40.6801861447,-73.8764257901,250006
Q240072,40.6801995157,-73.8760976759,250007
Q240072,40.6801687513,-73.8755677428,250008
Q240072,40.6802780028,-73.8750699963,250009
Q240072,40.6803491512,-73.8748715668,250010
Q240072,40.6804806173,-73.8746117318,250011
Q240072,40.6807135525,-73.8742723857,250012
Q240072,40.6809190035,-73.8739006404,250013
Q240072,40.6810503763,-73.8735578768,250014
Q240072,40.6811498997,-73.8732068798,250015
Q240072,40.6811498997,-73.8732068798,260001
Q240072,40.681619067,-73.8715521658,260002
Q240072,40.6821193731,-73.869784516,260003
Q240072,40.6821193731,-73.869784516,270001
Q240072,40.6821193731,-73.869784516,270002
Q240072,40.682225184,-73.8694212368,270003
Q240072,40.682225184,-73.8694212368,280001
Q240072,40.6823791144,-73.8688934514,280002
Q240072,40.6826196727,-73.8680348673,280003
Q240072,40.682721096,-73.867679884,280004
Q240072,40.682721096,-73.867679884,290001
Q240072,40.68286571,-73.8671726606,290002
Q240072,40.6831226947,-73.8662887923,290003
Q240072,40.6832536295,-73.8658252175,290004
Q240072,40.6832536295,-73.8658252175,300001
Q240072,40.6833987762,-73.8653111344,300002
Q240072,40.6836857817,-73.8642937849,300003
Q240072,40.6837866424,-73.8639369885,300004
Q240072,40.6837866424,-73.8639369885,310001
Q240072,40.6838142489,-73.8638392211,310002
Q240072,40.6839372462,-73.8634026947,310003
Q240072,40.6841832444,-73.8625368483,310004
Q240072,40.6842838359,-73.8621890612,310005
Q240072,40.6842838359,-73.8621890612,320001
Q240072,40.6843062496,-73.8621111339,320002
Q240072,40.6844374486,-73.8616529504,320003
Q240072,40.6846495446,-73.86090795,320004
Q240072,40.6846495446,-73.86090795,330001
Q240072,40.6846861697,-73.8607798741,330002
Q240072,40.6847107634,-73.8606896822,330003
Q240072,40.6849348797,-73.8599031856,330004
Q240072,40.6851835874,-73.8590300963,330005
Q240072,40.6851835874,-73.8590300963,330006
Q240072,40.6851835874,-73.8590300963,340001
Q240072,40.685303835,-73.8586043748,340002
Q240072,40.6854268212,-73.8581750403,340003
Q240072,40.6856326153,-73.8574570738,340004
Q240072,40.6856326153,-73.8574570738,350001
Q240072,40.6856645905,-73.8573452295,350002
Q240072,40.6859023357,-73.8565009901,350003
Q240072,40.6861455643,-73.8556567328,350004
Q240072,40.6862644292,-73.855232805,350005
Q240072,40.6862644292,-73.855232805,360001
Q240072,40.6863832926,-73.8548088756,360002
Q240072,40.6866265087,-73.853964606,360003
Q240072,40.6867481034,-73.8535338152,360004
Q240072,40.6867481034,-73.8535338152,370001
Q240072,40.6868669647,-73.8531131249,370002
Q240072,40.6872292827,-73.8518351668,370003
Q240072,40.6872292827,-73.8518351668,380001
Q240072,40.6875965056,-73.8505405973,380002
Q240072,40.6877126276,-73.8501325227,380003
Q240072,40.6877126276,-73.8501325227,390001
Q240072,40.6878451422,-73.8496674382,390002
Q240072,40.6880363927,-73.8489927218,390003
Q240072,40.6880582419,-73.8489097388,390004
Q240072,40.6881320188,-73.8486571651,390005
Q240072,40.688151142,-73.8485886113,390006
Q240072,40.6882683444,-73.8481725946,390007
Q240072,40.6882683444,-73.8481725946,400001
Q240072,40.6883505774,-73.8478814177,400002
Q240072,40.6885855276,-73.8470515401,400003
Q240072,40.6886882493,-73.8466896389,400004
Q240072,40.6886882493,-73.8466896389,410001
Q240072,40.689347714,-73.8443634155,410002
Q240072,40.6893777712,-73.8442634626,410003
Q240072,40.6893777712,-73.8442634626,420001
Q240072,40.6893996302,-73.8441902122,420002
Q240072,40.6894078205,-73.8441577402,420003
Q240072,40.6897929482,-73.842772175,420004
Q240072,40.6899262452,-73.8422987659,420005
Q240072,40.6899262452,-73.8422987659,430001
Q240072,40.6902400838,-73.8411823511,430002
Q240072,40.6902400838,-73.8411823511,440001
Q240072,40.6902791427,-73.8410437905,440002
Q240072,40.690784454,-73.8392648514,440003
Q240072,40.69091064,-73.8388199324,440004
Q240072,40.69091064,-73.8388199324,450001
Q240072,40.6910329999,-73.8383880025,450002
Q240072,40.6912842788,-73.8375075344,450003
Q240072,40.691409379,-73.8370759536,450004
Q240072,40.691409379,-73.8370759536,460001
Q240072,40.6915383008,-73.836630659,460002
Q240072,40.6917895559,-73.8357429656,460003
Q240072,40.692073674,-73.8348083059,460004
Q240072,40.6922214184,-73.8342883109,460005
Q240072,40.6922214184,-73.8342883109,470001
Q240072,40.6923413055,-73.8338664672,470002
Q240072,40.692592555,-73.8329895708,470003
